Gene,SRR647673,SRR647674,SRR647675,avgLogExpr,LogFC.73.74,LogFC.73.75,LogFC.74.75
gene:MSMEG_1641,11.21730156,11.55101007,11.40737923,11.39189695,-0.333708511,-0.190077664,0.143630847
gene:MSMEG_1642,15.27254061,14.59529172,14.68463756,14.8508233,0.677248885,0.587903045,-0.08934584
gene:MSMEG_1643,12.03447956,12.19078105,12.33772509,12.1876619,-0.156301492,-0.303245526,-0.146944034
gene:MSMEG_1644,10.66620321,10.24847393,10.30731851,10.40733188,0.417729279,0.358884697,-0.058844582
gene:MSMEG_1645,10.02680584,10.14368517,10.33853764,10.16967622,-0.116879325,-0.311731801,-0.194852476
gene:MSMEG_1646,10.37024852,11.15074968,11.15619233,10.89239685,-0.780501164,-0.785943812,-0.005442649
gene:MSMEG_1647,11.23446759,12.25893533,12.31809033,11.93716442,-1.024467735,-1.083622743,-0.059155008
gene:MSMEG_1648,7.561360922,8.483350221,8.11195314,8.052221428,-0.9219893,-0.550592218,0.371397082
gene:MSMEG_1649,10.58674443,10.7881456,10.8462208,10.74037028,-0.201401164,-0.259476372,-0.058075208
gene:MSMEG_1650,12.58198411,12.22687453,12.4761763,12.42834498,0.355109575,0.105807806,-0.249301769
gene:MSMEG_1651,13.68520176,13.30588015,13.51763298,13.50290497,0.379321607,0.167568777,-0.21175283
gene:MSMEG_1652,14.46174032,14.05410094,14.06759691,14.19447939,0.407639387,0.394143416,-0.013495971
gene:MSMEG_1653,9.302645156,11.21304763,10.95557905,10.49042394,-1.910402474,-1.652933892,0.257468582
gene:MSMEG_1654,16.2980583,16.02335594,15.89156293,16.07099239,0.274702365,0.406495374,0.131793009
gene:MSMEG_1655,10.52286203,10.09985046,10.25175374,10.29148874,0.423011571,0.271108293,-0.151903278
gene:MSMEG_1656,11.3094178,10.98382542,11.49588402,11.26304242,0.325592378,-0.186466223,-0.512058601
gene:MSMEG_1657,12.79869546,12.46482074,12.94028007,12.73459876,0.333874715,-0.141584609,-0.475459323
gene:MSMEG_1658,12.01956541,11.88571788,12.04824619,11.98450983,0.133847524,-0.028680783,-0.162528307
gene:MSMEG_1659,11.42017939,10.98125937,11.00596771,11.13580216,0.438920021,0.414211678,-0.024708343
gene:MSMEG_1660,11.80196849,11.28054185,11.20170437,11.42807157,0.521426635,0.600264117,0.078837482
gene:MSMEG_1661,12.7962804,12.3306429,12.35352546,12.49348292,0.465637505,0.44275494,-0.022882565
gene:MSMEG_1662,12.04715572,12.10080347,12.32079004,12.15624974,-0.053647745,-0.273634318,-0.219986573
gene:MSMEG_1663,10.03782497,10.24120719,10.29551316,10.19151511,-0.203382212,-0.25768819,-0.054305978
gene:MSMEG_1664,7.656346356,7.221666666,7.032457843,7.303490288,0.43467969,0.623888512,0.189208822
gene:MSMEG_1665,11.79295585,11.18883707,11.27774373,11.41984555,0.604118783,0.515212122,-0.08890666
gene:MSMEG_1666,11.40456549,10.77483303,10.66206777,10.94715543,0.629732465,0.742497717,0.112765252
gene:MSMEG_1668,7.489220407,7.769018526,7.785336736,7.68119189,-0.279798119,-0.296116329,-0.01631821
gene:MSMEG_1669,14.04343114,13.32004888,13.2919747,13.55181824,0.72338226,0.751456437,0.028074177
gene:MSMEG_1670,14.62736489,13.39629779,13.72024626,13.91463631,1.231067107,0.907118634,-0.323948474
gene:MSMEG_1671,12.64143069,12.20309266,12.32623629,12.39025322,0.438338031,0.315194398,-0.123143634
gene:MSMEG_1672,13.10244645,13.03165435,13.0036647,13.04592183,0.070792102,0.09878175,0.027989647
gene:MSMEG_1673,9.319523663,9.404318954,9.400798793,9.37488047,-0.084795291,-0.08127513,0.003520161
gene:MSMEG_1674,10.02806232,8.486281525,8.513426689,9.009256843,1.541780791,1.514635627,-0.027145165
gene:MSMEG_1675,11.04726717,11.1356877,11.16501724,11.1159907,-0.088420528,-0.117750073,-0.029329545
gene:MSMEG_1676,10.54391343,10.61928573,10.8791578,10.68078565,-0.075372298,-0.335244368,-0.25987207
gene:MSMEG_1677,12.82418393,12.01594885,12.73623801,12.52545693,0.808235078,0.087945919,-0.720289159
gene:MSMEG_1678,10.63119288,11.11766058,11.51191491,11.08692279,-0.486467703,-0.880722037,-0.394254334
gene:MSMEG_1679,13.10212111,12.01002799,12.61299123,12.57504678,1.092093126,0.489129881,-0.602963245
gene:MSMEG_1680,13.18454028,12.11502695,12.4487273,12.58276484,1.069513336,0.735812979,-0.333700357
gene:MSMEG_1681,12.43313195,12.04201378,12.3520676,12.27573778,0.391118166,0.081064341,-0.310053825
gene:MSMEG_1682,14.06421948,12.94614078,13.42284576,13.47773534,1.118078701,0.641373725,-0.476704976
gene:MSMEG_1683,13.0797944,12.31898889,12.98721809,12.79533379,0.760805516,0.092576312,-0.668229205
gene:MSMEG_1684,14.12280231,13.58138807,13.67414478,13.79277839,0.541414247,0.44865753,-0.092756718
gene:MSMEG_1685,5.819116298,5.483581773,5.474237725,5.592311932,0.335534525,0.344878574,0.009344049
gene:MSMEG_1686,5.920763306,6.589330039,6.561888376,6.35732724,-0.668566733,-0.64112507,0.027441663
gene:MSMEG_1687,6.185037304,6.768993061,6.340700002,6.431576789,-0.583955758,-0.155662699,0.428293059
gene:MSMEG_1688,4.039457488,4.271520156,4.078222493,4.129733379,-0.232062668,-0.038765005,0.193297663
gene:MSMEG_1689,4.656506903,4.449386428,4.413526907,4.506473413,0.207120475,0.242979996,0.035859521
gene:MSMEG_1690,4.588631212,4.757544152,4.761294457,4.70248994,-0.168912939,-0.172663245,-0.003750306
gene:MSMEG_1691,5.765982408,5.859770301,5.75655292,5.794101876,-0.093787892,0.009429488,0.10321738
gene:MSMEG_1692,7.868778935,8.337170594,8.297439426,8.167796318,-0.468391659,-0.428660492,0.039731167
gene:MSMEG_1693,7.980443123,7.381140171,7.440267972,7.600617089,0.599302952,0.540175151,-0.0591278
gene:MSMEG_1694,11.03299044,11.44187914,11.38299725,11.28595561,-0.408888699,-0.350006806,0.058881892
gene:MSMEG_1695,11.00779651,11.07090796,11.22502147,11.10124198,-0.063111447,-0.217224963,-0.154113516
gene:MSMEG_1696,7.35690624,6.998299973,7.16800128,7.174402498,0.358606268,0.18890496,-0.169701308
gene:MSMEG_1697,7.241922558,7.238071753,7.256776709,7.24559034,0.003850805,-0.014854151,-0.018704956
gene:MSMEG_1698,9.317973002,9.692005317,9.762548096,9.590842138,-0.374032316,-0.444575094,-0.070542778
gene:MSMEG_1699,6.48214408,5.777563346,5.783718333,6.014475253,0.704580735,0.698425747,-0.006154988
gene:MSMEG_1700,9.64569765,9.314738281,9.260345009,9.40692698,0.330959369,0.38535264,0.054393271
gene:MSMEG_1701,10.56254327,10.68006686,10.65585243,10.63282085,-0.117523587,-0.093309155,0.024214432
gene:MSMEG_1702,11.40047186,12.41324341,12.2249019,12.01287239,-1.012771553,-0.824430037,0.188341516
gene:MSMEG_1703,11.85965649,11.85298016,11.83946639,11.85070101,0.006676332,0.020190106,0.013513774
gene:MSMEG_1704,10.14826995,8.488668314,8.052956274,8.896631513,1.659601638,2.095313679,0.435712041
gene:MSMEG_1705,8.389952004,8.42518035,7.855633454,8.223588603,-0.035228347,0.53431855,0.569546896
gene:MSMEG_1706,9.752606668,9.035632408,8.69348224,9.160573772,0.716974261,1.059124429,0.342150168
gene:MSMEG_1707,8.438817796,8.507675794,8.561691651,8.502728414,-0.068857998,-0.122873854,-0.054015856
gene:MSMEG_1708,10.6497431,9.708844138,9.642070749,10.00021933,0.940898962,1.007672351,0.066773389
gene:MSMEG_1709,5.062314345,5.579806203,5.350527222,5.33088259,-0.517491857,-0.288212877,0.229278981
gene:MSMEG_1710,7.176180861,5.941619595,5.957362641,6.358387699,1.234561266,1.21881822,-0.015743046
gene:MSMEG_1711,8.549738468,8.170055623,7.782377087,8.167390393,0.379682845,0.767361382,0.387678537
gene:MSMEG_1712,9.679980041,8.533223792,8.167528566,8.793577466,1.146756248,1.512451475,0.365695227
gene:MSMEG_1713,8.875684352,6.990515624,6.617860447,7.494686808,1.885168728,2.257823906,0.372655177
gene:MSMEG_1714,6.16623991,4.85453894,4.79432467,5.271701173,1.31170097,1.371915241,0.06021427
gene:MSMEG_1715,7.951131123,7.203271278,7.134957175,7.429786525,0.747859845,0.816173948,0.068314103
gene:MSMEG_1716,6.695102304,7.357216125,7.049472029,7.033930153,-0.66211382,-0.354369725,0.307744096
gene:MSMEG_1717,9.825211074,8.032972894,8.044472305,8.634218758,1.79223818,1.780738769,-0.011499411
gene:MSMEG_1720,6.961238866,8.383109983,8.566863661,7.97040417,-1.421871117,-1.605624795,-0.183753678
gene:MSMEG_1721,10.62311975,11.00924053,10.88057577,10.83764535,-0.386120783,-0.257456021,0.128664762
gene:MSMEG_1722,10.76630476,10.74257218,10.82438383,10.77775359,0.023732576,-0.058079074,-0.08181165
gene:MSMEG_1723,7.101629834,7.58189503,7.731080397,7.471535087,-0.480265196,-0.629450564,-0.149185368
gene:MSMEG_1724,10.23745608,9.176187362,9.353100071,9.588914504,1.061268716,0.884356007,-0.176912709
gene:MSMEG_1725,10.00191581,9.372493773,9.259204042,9.544537874,0.629422033,0.742711764,0.113289732
gene:MSMEG_1726,11.20702448,11.23308096,11.26848488,11.23619677,-0.026056486,-0.061460401,-0.035403915
gene:MSMEG_1728,8.61646036,8.897175066,8.874754234,8.796129887,-0.280714706,-0.258293874,0.022420831
gene:MSMEG_1730,7.964642236,9.358940805,9.426122808,8.916568616,-1.394298569,-1.461480572,-0.067182002
gene:MSMEG_1731,9.652752732,9.443070948,9.341386579,9.479070086,0.209681785,0.311366154,0.101684369
gene:MSMEG_1732,9.095088798,9.136193226,9.019268165,9.08351673,-0.041104428,0.075820633,0.116925061
gene:MSMEG_1733,9.496710608,9.376575808,9.706661039,9.526649151,0.1201348,-0.209950431,-0.330085231
gene:MSMEG_1734,11.16166392,11.41300624,11.51764106,11.36410374,-0.251342322,-0.355977143,-0.104634821
gene:MSMEG_1735,12.99068692,13.31697001,13.16751914,13.15839202,-0.326283088,-0.176832212,0.149450876
gene:MSMEG_1736,13.08131947,12.79939272,12.86498847,12.91523355,0.281926756,0.216331008,-0.065595749
gene:MSMEG_1737,11.90930913,12.62169396,12.66351301,12.39817203,-0.712384824,-0.754203874,-0.04181905
gene:MSMEG_1738,14.0568989,14.56820838,14.60733863,14.4108153,-0.511309481,-0.55043973,-0.039130248
gene:MSMEG_1739,9.45543584,10.18545442,10.16517935,9.935356539,-0.730018585,-0.709743514,0.020275071
gene:MSMEG_1740,10.97899399,10.85032679,10.84553409,10.89161829,0.128667194,0.133459897,0.004792703
gene:MSMEG_1741,9.480332966,10.11306382,9.926281315,9.839892699,-0.632730849,-0.445948349,0.1867825
gene:MSMEG_1742,10.70528986,10.77101636,10.68473687,10.7203477,-0.065726503,0.020552994,0.086279498
gene:MSMEG_1743,12.27042025,11.09829783,11.00224898,11.45698902,1.172122421,1.268171278,0.096048857
gene:MSMEG_1744,9.497657432,9.641002294,9.591973695,9.576877807,-0.143344863,-0.094316264,0.049028599
gene:MSMEG_1745,9.782254383,10.05204805,9.894808256,9.909703563,-0.269793668,-0.112553874,0.157239795
gene:MSMEG_1746,8.439872968,7.857948537,7.823511722,8.040444409,0.58192443,0.616361246,0.034436815
gene:MSMEG_1747,6.469468139,6.666037637,6.498851931,6.544785902,-0.196569498,-0.029383792,0.167185706
gene:MSMEG_1748,6.3361371,6.116915164,6.017535617,6.156862627,0.219221937,0.318601484,0.099379547
gene:MSMEG_1749,8.591838518,8.551486843,8.352718088,8.49868115,0.040351675,0.23912043,0.198768755
gene:MSMEG_1750,5.481674848,5.50521286,5.386942934,5.457943547,-0.023538012,0.094731914,0.118269926
gene:MSMEG_1751,8.426450685,8.935458001,8.928530424,8.763479703,-0.509007317,-0.502079739,0.006927577
gene:MSMEG_1752,4.104156453,4.416904251,4.45628881,4.325783171,-0.312747798,-0.352132357,-0.03938456
gene:MSMEG_1753,9.002669897,8.91114671,9.261472781,9.058429796,0.091523187,-0.258802883,-0.35032607
gene:MSMEG_1754,8.831432032,8.151971657,8.347448017,8.443617236,0.679460375,0.483984015,-0.19547636
gene:MSMEG_1755,8.103518841,8.294162451,8.439812768,8.279164687,-0.19064361,-0.336293926,-0.145650317
gene:MSMEG_1756,7.293807292,7.625801969,8.021720309,7.647109857,-0.331994677,-0.727913017,-0.39591834
gene:MSMEG_1757,11.32414673,11.21771399,11.54833257,11.36339776,0.106432742,-0.224185838,-0.330618579
gene:MSMEG_1758,6.633046686,6.552964388,7.872284824,7.019431966,0.080082299,-1.239238138,-1.319320436
gene:MSMEG_1759,3.670534442,3.952477808,4.198974084,3.940662111,-0.281943366,-0.528439643,-0.246496277
gene:MSMEG_1760,9.280350462,10.42592636,10.19606633,9.967447717,-1.145575894,-0.915715871,0.229860024
gene:MSMEG_1761,8.856230473,8.108613827,8.347536533,8.437460278,0.747616646,0.50869394,-0.238922705
gene:MSMEG_1762,11.02048816,10.84140597,10.40004862,10.75398092,0.179082189,0.620439541,0.441357352
gene:MSMEG_1763,10.83248398,9.401176053,9.797125927,10.01026199,1.431307927,1.035358053,-0.395949873
gene:MSMEG_1764,11.11169724,10.67985103,10.75578958,10.84911262,0.431846214,0.355907664,-0.07593855
gene:MSMEG_1765,6.897633876,8.371428523,8.374305179,7.881122526,-1.473794648,-1.476671303,-0.002876655
gene:MSMEG_1766,7.449886241,8.433574108,9.920541672,8.601334007,-0.983687867,-2.470655431,-1.486967564
gene:MSMEG_1767,7.493034158,7.782027,9.273084055,8.182715071,-0.288992842,-1.780049897,-1.491057055
gene:MSMEG_1768,8.981754348,8.58192672,9.893066996,9.152249355,0.399827628,-0.911312648,-1.311140276
gene:MSMEG_1769,8.246509414,8.9293524,10.07131368,9.082391831,-0.682842987,-1.824804266,-1.141961279
gene:MSMEG_1770,11.42890585,12.02857515,13.46741085,12.30829729,-0.599669299,-2.038505002,-1.438835702
gene:MSMEG_1771,9.948264207,10.43799594,11.29522259,10.56049424,-0.489731736,-1.346958378,-0.857226643
gene:MSMEG_1772,8.099312021,8.633940284,9.549836703,8.761029669,-0.534628263,-1.450524682,-0.915896419
gene:MSMEG_1773,11.44344685,10.60493876,11.84810501,11.29883021,0.838508086,-0.404658167,-1.243166253
gene:MSMEG_1774,9.778031324,9.466180943,10.65126997,9.965160747,0.311850381,-0.873238651,-1.185089032
gene:MSMEG_1775,8.624052456,7.650780076,8.743926869,8.339586467,0.97327238,-0.119874413,-1.093146793
gene:MSMEG_1776,7.895883814,8.072376104,8.81936629,8.262542069,-0.17649229,-0.923482476,-0.746990186
gene:MSMEG_1777,10.45730263,9.845546452,10.8993115,10.40072019,0.611756173,-0.442008874,-1.053765047
gene:MSMEG_1778,9.408296847,8.641538345,9.720370502,9.256735231,0.766758503,-0.312073655,-1.078832157
gene:MSMEG_1779,8.215285887,7.566022195,8.724618544,8.168642208,0.649263693,-0.509332657,-1.158596349
gene:MSMEG_1780,7.413384679,6.899467168,7.853063744,7.38863853,0.513917511,-0.439679065,-0.953596576
gene:MSMEG_1781,5.874513258,6.367132119,7.713547862,6.651731079,-0.492618861,-1.839034604,-1.346415743
gene:MSMEG_1782,11.41949792,9.689510615,10.73905,10.61601951,1.729987305,0.680447921,-1.049539384
gene:MSMEG_1783,9.834694204,7.980686559,8.978677493,8.931352752,1.854007646,0.856016711,-0.997990934
gene:MSMEG_1784,7.106967926,7.300545485,7.734228321,7.380580577,-0.193577559,-0.627260396,-0.433682837
gene:MSMEG_1785,6.928591541,7.336264125,7.793911273,7.352922313,-0.407672584,-0.865319732,-0.457647148
gene:MSMEG_1786,10.02310467,9.676435995,10.32643633,10.008659,0.34666868,-0.303331655,-0.650000334
gene:MSMEG_1787,8.613905487,8.738874417,9.611857637,8.988212514,-0.124968931,-0.99795215,-0.87298322
gene:MSMEG_1788,10.41698537,9.793944434,11.43597327,10.54896769,0.623040933,-1.018987903,-1.642028836
gene:MSMEG_1789,9.204737649,8.906296355,10.70793094,9.606321648,0.298441295,-1.503193291,-1.801634586
gene:MSMEG_1790,7.503860493,8.585103987,10.70899198,8.932652155,-1.081243494,-3.205131491,-2.123887997
gene:MSMEG_1791,8.881132456,8.198244157,8.696333988,8.591903534,0.682888299,0.184798467,-0.498089831
gene:MSMEG_1792,8.775120145,7.624132055,8.366363059,8.255205086,1.15098809,0.408757087,-0.742231004
gene:MSMEG_1793,11.06841554,8.575070777,9.057970253,9.567152191,2.493344764,2.010445288,-0.482899476
gene:MSMEG_1794,10.19843461,8.802376819,9.848798148,9.616536525,1.396057789,0.34963646,-1.046421329
gene:MSMEG_1795,8.755379145,8.282848825,8.364131132,8.467453034,0.47253032,0.391248013,-0.081282306
gene:MSMEG_1796,8.443078598,7.950092679,7.941301673,8.111490983,0.492985919,0.501776925,0.008791007
gene:MSMEG_1797,6.283206336,6.513505329,6.525140361,6.440617342,-0.230298993,-0.241934025,-0.011635032
gene:MSMEG_1798,10.37135314,9.928425951,9.88137146,10.06038352,0.442927189,0.48998168,0.047054491
gene:MSMEG_1799,9.419894343,9.95634134,10.04188204,9.806039241,-0.536446997,-0.621987696,-0.085540699
gene:MSMEG_1800,5.92410387,6.620951353,6.834185688,6.45974697,-0.696847483,-0.910081818,-0.213234334
gene:MSMEG_1801,7.224764171,6.417317649,6.900537658,6.847539826,0.807446521,0.324226512,-0.483220009
gene:MSMEG_1802,12.71769004,10.79213507,11.75161572,11.75381361,1.925554964,0.966074316,-0.959480648
gene:MSMEG_1803,11.56450078,12.60469689,12.71955161,12.29624976,-1.04019611,-1.155050832,-0.114854722
gene:MSMEG_1804,12.27647749,12.61601519,12.8192938,12.57059549,-0.339537699,-0.542816309,-0.203278611
gene:MSMEG_1805,10.82899896,11.0571058,10.91109836,10.93240104,-0.22810684,-0.082099399,0.146007441
gene:MSMEG_1806,10.80852531,11.11230491,11.17042385,11.03041803,-0.303779601,-0.361898544,-0.058118943
gene:MSMEG_1807,15.63433361,15.28061989,15.31874883,15.41123411,0.353713721,0.315584778,-0.038128943
gene:MSMEG_1808,12.06717623,10.93955384,11.4963411,11.50102372,1.127622382,0.570835127,-0.556787255
gene:MSMEG_1809,13.78769933,13.01347911,13.45025917,13.41714587,0.774220227,0.337440159,-0.436780068
gene:MSMEG_1810,8.809306515,8.752805261,8.718764444,8.760292073,0.056501254,0.090542071,0.034040817
gene:MSMEG_1811,13.67792177,13.55993646,13.36095774,13.53293866,0.117985317,0.31696403,0.198978713
gene:MSMEG_1812,14.01465652,13.38631346,13.28995943,13.56364314,0.628343064,0.724697087,0.096354023
gene:MSMEG_1813,15.99226021,15.26890886,15.30220297,15.52112402,0.723351351,0.690057241,-0.033294109
gene:MSMEG_1814,6.873958477,8.031732303,7.630068546,7.511919775,-1.157773826,-0.756110068,0.401663758
gene:MSMEG_1815,5.414640471,5.446385402,5.226279547,5.36243514,-0.031744931,0.188360924,0.220105855
gene:MSMEG_1817,14.53259038,14.23952512,14.3593238,14.37714643,0.293065263,0.173266584,-0.119798679
gene:MSMEG_1818,12.25202337,12.33650411,12.42622061,12.33824937,-0.08448074,-0.174197242,-0.089716502
gene:MSMEG_1819,12.29783484,12.10712169,12.15134378,12.18543344,0.19071315,0.146491061,-0.044222089
gene:MSMEG_1820,10.16741938,11.28444504,11.26413859,10.90533433,-1.11702566,-1.096719217,0.020306443
gene:MSMEG_1821,12.51556974,12.81846143,12.70663959,12.68022359,-0.302891689,-0.19106985,0.111821838
gene:MSMEG_1822,11.25433101,11.56413879,11.51731564,11.44526181,-0.309807784,-0.262984638,0.046823146
gene:MSMEG_1823,12.55383417,11.82687546,11.88415932,12.08828965,0.726958708,0.669674853,-0.057283855
gene:MSMEG_1824,13.59654119,13.67328954,13.70155348,13.65712807,-0.07674835,-0.105012292,-0.028263942
gene:MSMEG_1825,14.15314928,12.66519564,12.6283968,13.14891391,1.487953643,1.524752477,0.036798834
gene:MSMEG_1826,12.96318584,13.20804352,13.02430326,13.06517754,-0.244857676,-0.061117418,0.183740258
gene:MSMEG_1827,11.81402987,11.60939937,11.49849743,11.64064222,0.204630504,0.315532436,0.110901932
gene:MSMEG_1829,11.05791106,10.90271142,10.85616695,10.93892981,0.15519964,0.201744113,0.046544473
gene:MSMEG_1830,10.89970872,10.55916367,10.95411003,10.80432747,0.340545049,-0.054401313,-0.394946362
gene:MSMEG_1831,13.4016385,14.02234869,13.96462515,13.79620412,-0.620710189,-0.562986654,0.057723535
gene:MSMEG_1832,13.81819831,13.2424175,13.14215732,13.40092438,0.575780805,0.676040989,0.100260185
gene:MSMEG_1833,11.82153795,12.45539552,12.35008594,12.20900647,-0.633857571,-0.528547993,0.105309578
gene:MSMEG_1834,12.19105871,12.26976615,12.48943378,12.31675288,-0.078707435,-0.298375072,-0.219667637
gene:MSMEG_1835,11.06727142,11.21992569,11.17075828,11.1526518,-0.152654272,-0.103486863,0.049167409
gene:MSMEG_1836,11.89794734,12.09303542,12.02461739,12.00520005,-0.195088075,-0.126670046,0.068418029
gene:MSMEG_1837,11.77179441,11.52495107,11.6086845,11.63514333,0.246843342,0.163109916,-0.083733426
gene:MSMEG_1838,10.7664174,10.94501765,10.85957116,10.85700207,-0.17860025,-0.093153762,0.085446488
gene:MSMEG_1839,9.915499172,9.4434865,9.876412611,9.745132761,0.472012672,0.039086561,-0.432926111
